date,username,text,likes,retweets,clean_text,vader_score,vader_label,textblob_score,textblob_label,hf_label,hf_score
2025-11-04T01:41:00,USConservative,We reject Trump's threat. Nigeria is not a playground for US politics. This is getting serious.,129,245,reject trump threat nigeria playground politic get,-0.7269,negative,0.0,negative,NEGATIVE,0.8802162408828735
2025-11-03T13:33:00,AfricaPolicyWatch,Trump threatens to cut aid and consider action over alleged killings of Christians; Nigerian government rejects the claims. #NigeriaDecides,35,56,trump threaten cut aid consider action allege killing christians nigerian government reject claim nigeriadecide,-0.8957,negative,0.1,negative,NEGATIVE,0.9922257661819458
2025-11-03T21:02:00,SaveTheChurch,This language sets a dangerous precedent for US–Africa relations. People need to read more before reacting.,596,108,language set dangerous precedent africa relations people need read react,-0.4767,negative,-0.6,negative,NEGATIVE,0.9847159385681152
2025-11-02T13:06:00,HumanRightsWatch,"Trump oversimplifies our security issues. This is not Hollywood, it's people's lives. This is getting serious.",671,10,trump oversimplifie security issue hollywood people live get,0.34,positive,0.13636363636363635,negative,NEGATIVE,0.9883584380149841
2025-11-02T20:30:00,AbujaInsider,Finally a leader calling out the killing of Christians in Nigeria. Strong words from Trump are needed. This is getting serious.,321,136,finally leader call killing christians nigeria strong word trump need get,-0.2732,negative,0.21666666666666667,negative,POSITIVE,0.8338568806648254
2025-11-03T02:48:00,PeaceNow,"Ordinary Nigerians will suffer the consequences of this rhetoric, not the politicians. People need to read more before reacting.",333,125,ordinary nigerians suffer consequence rhetoric politician people need read react,-0.5423,negative,-0.25,negative,NEGATIVE,0.9970077872276306
2025-11-03T20:12:00,DiplomatDesk,"Whatever our internal issues, military threats from Trump are unacceptable. #NigeriaDecides",282,167,internal issue military threat trump unacceptable nigeriadecide,-0.7506,negative,-0.05,negative,NEGATIVE,0.9901302456855774
2025-11-03T01:46:00,PeaceNow,"Trump oversimplifies our security issues. This is not Hollywood, it's people's lives. #PrayForNigeria",329,135,trump oversimplifie security issue hollywood people live prayfornigeria,0.34,positive,0.13636363636363635,negative,NEGATIVE,0.9905890226364136
2025-11-04T05:51:00,USVoter,Context matters: both Christians and Muslims have been victims. Stop using half-truths. #NigeriaDecides,787,128,context matter christians muslim victim stop half truth nigeriadecide,-0.2263,negative,-0.12083333333333333,negative,NEGATIVE,0.9866612553596497
2025-11-03T08:59:00,USVoter,"Reminder: violence in Nigeria is driven by multiple factors, not only attacks on Christians. People need to read more before reacting.",526,267,reminder violence nigeria drive multiple factor attack christians people need read react,-0.802,negative,0.0,negative,NEGATIVE,0.9749252796173096
2025-11-02T23:10:00,PastorK,"People blame Trump, but Christians in Nigeria are suffering. At least he is speaking. Think about the real people affected.",596,183,people blame trump christians nigeria suffer speak think real people affect,-0.7096,negative,0.2,negative,NEGATIVE,0.9914445281028748
2025-11-03T20:18:00,ArewaCitizen,"SUMMARY: Trump issues warning to Nigeria, officials respond, observers call for calm. This is getting serious.",84,67,summary trump issue warn nigeria official respond observer calm get,0.2263,positive,0.30000000000000004,negative,NEGATIVE,0.9881584048271179
2025-11-03T17:32:00,NaijaVoice,"SUMMARY: Trump issues warning to Nigeria, officials respond, observers call for calm. This is getting serious.",91,12,summary trump issue warn nigeria official respond observer calm get,0.2263,positive,0.30000000000000004,negative,NEGATIVE,0.9881584048271179
2025-11-02T12:24:00,HumanRightsWatch,"People blame Trump, but Christians in Nigeria are suffering. At least he is speaking. People need to read more before reacting.",540,65,people blame trump christians nigeria suffer speak people need read react,-0.7096,negative,0.0,negative,NEGATIVE,0.996768593788147
2025-11-03T05:26:00,ArewaCitizen,This language sets a dangerous precedent for US–Africa relations. #NigeriaDecides,349,36,language set dangerous precedent africa relations nigeriadecide,-0.4767,negative,-0.6,negative,NEGATIVE,0.9853093028068542
2025-11-04T03:26:00,FaithAndFacts,Trump said 'guns blazing'? Abeg make una no use our country do action film. People need to read more before reacting.,384,165,trump say gun blaze abeg una use country action film people need read react,-0.34,negative,0.1,negative,NEGATIVE,0.9908556938171387
2025-11-04T00:54:00,PolicyNerd,"Ordinary Nigerians will suffer the consequences of this rhetoric, not the politicians. This is getting serious.",313,66,ordinary nigerians suffer consequence rhetoric politician get,-0.5423,negative,-0.25,negative,NEGATIVE,0.9962912797927856
2025-11-02T19:37:00,WorldNewsNow,Developing story: Trump comments on Nigeria spark diplomatic reactions at home and abroad. #Nigeria,157,94,develop story trump comment nigeria spark diplomatic reaction home abroad nigeria,0.2263,positive,0.0,negative,POSITIVE,0.9965289235115051
2025-11-03T04:48:00,AfricaPolicyWatch,"Ordinary Nigerians will suffer the consequences of this rhetoric, not the politicians.",110,104,ordinary nigerians suffer consequence rhetoric politician,-0.5423,negative,-0.25,negative,NEGATIVE,0.9947378039360046
2025-11-03T19:57:00,AfricaPolicyWatch,"We need real reforms, not loud threats from abroad. #Nigeria",153,57,need real reform loud threat abroad nigeria,-0.5267,negative,0.15000000000000002,negative,NEGATIVE,0.9795509576797485
2025-11-03T18:38:00,MediaWatchNG,You cannot reduce Nigeria's complex crisis to 'saving Christians'. Trump's statement is reckless. This is getting serious.,248,266,reduce nigeria complex crisis save christians trump statement reckless get,-0.5574,negative,-0.3,negative,NEGATIVE,0.9855412840843201
2025-11-02T17:43:00,WaffiGuy,Trump threatens to cut aid and consider action over alleged killings of Christians; Nigerian government rejects the claims. People need to read more before reacting.,152,16,trump threaten cut aid consider action allege killing christians nigerian government reject claim people need read react,-0.8957,negative,0.1,negative,NEGATIVE,0.9911252856254578
2025-11-04T07:01:00,LagosAnalyst,Developing story: Trump comments on Nigeria spark diplomatic reactions at home and abroad. #Trump,62,97,develop story trump comment nigeria spark diplomatic reaction home abroad trump,0.2263,positive,0.0,negative,POSITIVE,0.9943201541900635
2025-11-02T23:31:00,USVoter,No foreign president has the right to threaten invasion. Nigeria is a sovereign state.,113,164,foreign president right threaten invasion nigeria sovereign state,-0.3818,negative,0.08035714285714285,negative,NEGATIVE,0.9442785382270813
2025-11-04T03:30:00,NaijaVoice,"Before Trump reaches Nigeria, fuel go finish for plane. Think about the real people affected.",605,184,trump reaches nigeria fuel finish plane think real people affect,0.0516,positive,0.2,negative,NEGATIVE,0.571357250213623
2025-11-03T03:13:00,MediaWatchNG,"Reminder: violence in Nigeria is driven by multiple factors, not only attacks on Christians. #NigeriaDecides",227,217,reminder violence nigeria drive multiple factor attack christians nigeriadecide,-0.802,negative,0.0,negative,NEGATIVE,0.9918892979621887
2025-11-03T14:06:00,WorldNewsNow,"Pray for Nigeria, but also hold leaders accountable at home and abroad. #Nigeria",93,136,pray nigeria hold leader accountable home abroad nigeria,0.3182,positive,0.0,negative,POSITIVE,0.9817265868186951
2025-11-03T19:30:00,NaijaVoice,No foreign president has the right to threaten invasion. Nigeria is a sovereign state. This is getting serious.,83,260,foreign president right threaten invasion nigeria sovereign state get,-0.3818,negative,0.08035714285714285,negative,NEGATIVE,0.9566472172737122
2025-11-03T05:27:00,SaveTheChurch,We reject Trump's threat. Nigeria is not a playground for US politics. Think about the real people affected.,55,121,reject trump threat nigeria playground politic think real people affect,-0.7269,negative,0.2,negative,NEGATIVE,0.8691901564598083
2025-11-03T18:46:00,USConservative,Trump threatens to cut aid and consider action over alleged killings of Christians; Nigerian government rejects the claims. Think about the real people affected.,42,86,trump threaten cut aid consider action allege killing christians nigerian government reject claim think real people affect,-0.8957,negative,0.15000000000000002,negative,NEGATIVE,0.9900661706924438
2025-11-03T07:50:00,WorldNewsNow,Trump is right to warn Nigeria. Someone has to stand for persecuted Christians. This is getting serious.,272,197,trump right warn nigeria stand persecute christian get,-0.5423,negative,0.14285714285714285,negative,NEGATIVE,0.9313242435455322
2025-11-02T16:29:00,USVoter,Trump threatens to cut aid and consider action over alleged killings of Christians; Nigerian government rejects the claims. Think about the real people affected.,15,35,trump threaten cut aid consider action allege killing christians nigerian government reject claim think real people affect,-0.8957,negative,0.15000000000000002,negative,NEGATIVE,0.9900661706924438
2025-11-04T02:03:00,NorthCentralVoice,"Trump oversimplifies our security issues. This is not Hollywood, it's people's lives. #PrayForNigeria",613,27,trump oversimplifie security issue hollywood people live prayfornigeria,0.34,positive,0.13636363636363635,negative,NEGATIVE,0.9905890226364136
2025-11-03T23:07:00,USVoter,This language sets a dangerous precedent for US–Africa relations. People need to read more before reacting.,481,100,language set dangerous precedent africa relations people need read react,-0.4767,negative,-0.6,negative,NEGATIVE,0.9847159385681152
2025-11-03T00:06:00,NaijaBants,Trump threatens to cut aid and consider action over alleged killings of Christians; Nigerian government rejects the claims. #PrayForNigeria,87,18,trump threaten cut aid consider action allege killing christians nigerian government reject claim prayfornigeria,-0.8957,negative,0.1,negative,NEGATIVE,0.9912809729576111
2025-11-04T03:32:00,NaijaLaw,Na every issue Trump dey use Nigeria do content. Rest small. Think about the real people affected.,782,96,issue trump dey use nigeria content rest small think real people affect,0.0,neutral,-0.024999999999999994,negative,NEGATIVE,0.9843890070915222
2025-11-04T07:52:00,ArewaCitizen,Trump threatens to cut aid and consider action over alleged killings of Christians; Nigerian government rejects the claims. #NigeriaDecides,33,60,trump threaten cut aid consider action allege killing christians nigerian government reject claim nigeriadecide,-0.8957,negative,0.1,negative,NEGATIVE,0.9922257661819458
2025-11-03T08:52:00,NaijaLaw,No foreign president has the right to threaten invasion. Nigeria is a sovereign state.,114,151,foreign president right threaten invasion nigeria sovereign state,-0.3818,negative,0.08035714285714285,negative,NEGATIVE,0.9442785382270813
2025-11-04T04:16:00,WaffiGuy,"Trump oversimplifies our security issues. This is not Hollywood, it's people's lives. #PrayForNigeria",732,153,trump oversimplifie security issue hollywood people live prayfornigeria,0.34,positive,0.13636363636363635,negative,NEGATIVE,0.9905890226364136
2025-11-03T18:43:00,PolicyNerd,Developing story: Trump comments on Nigeria spark diplomatic reactions at home and abroad.,32,10,develop story trump comment nigeria spark diplomatic reaction home abroad,0.2263,positive,0.0,negative,POSITIVE,0.9960092306137085
2025-11-03T20:55:00,FactCheckAfrica,Trump is right to warn Nigeria. Someone has to stand for persecuted Christians. #Trump,557,189,trump right warn nigeria stand persecute christian trump,-0.5423,negative,0.14285714285714285,negative,NEGATIVE,0.9339578747749329
2025-11-03T14:39:00,GlobalObserver,Context matters: both Christians and Muslims have been victims. Stop using half-truths. People need to read more before reacting.,189,162,context matter christians muslim victim stop half truth people need read react,-0.2263,negative,-0.12083333333333333,negative,NEGATIVE,0.937676727771759
2025-11-02T09:03:00,NaijaBants,Developing story: Trump comments on Nigeria spark diplomatic reactions at home and abroad. #Trump,164,97,develop story trump comment nigeria spark diplomatic reaction home abroad trump,0.2263,positive,0.0,negative,POSITIVE,0.9943201541900635
2025-11-02T15:57:00,NorthCentralVoice,"Ordinary Nigerians will suffer the consequences of this rhetoric, not the politicians. #PrayForNigeria",17,20,ordinary nigerians suffer consequence rhetoric politician prayfornigeria,-0.5423,negative,-0.25,negative,NEGATIVE,0.9946398138999939
2025-11-03T22:27:00,NaijaBants,"Ordinary Nigerians will suffer the consequences of this rhetoric, not the politicians.",118,87,ordinary nigerians suffer consequence rhetoric politician,-0.5423,negative,-0.25,negative,NEGATIVE,0.9947378039360046
2025-11-02T22:14:00,PastorK,"Reminder: violence in Nigeria is driven by multiple factors, not only attacks on Christians.",757,243,reminder violence nigeria drive multiple factor attack christians,-0.802,negative,0.0,negative,NEGATIVE,0.9863187074661255
